date,speaker,text,source_file
2025-03-04,mace,And some examples of silos that you mentioned.,2025-03-04_gosar.txt
2025-03-04,mace,"And then my next question is really for everyone.
Can you speak to how the Biden Administration used technology
to facilitate the invasion of illegal aliens into the country?",2025-03-04_gosar.txt
2025-03-04,mace,How is the app used?,2025-03-04_gosar.txt
2025-03-04,mace,"Yes, how is it used to do that?",2025-03-04_gosar.txt
2025-03-04,mace,The cartels----,2025-03-04_gosar.txt
2025-03-04,mace,"[continuing.] Using CB One app to get people into
this country illegally, and we know this. We know this, and we
allowed it to happen. Mr. Hankinson.",2025-03-04_gosar.txt
2025-03-04,boebert,"Thank you, Madam Chair, and thank you so much
to our witnesses here who came to testify on border policies
and technologies.
I was excited to see President Trump put out a post, a
truth, on Truth Social, that said, ``The month of February, my
first full month in office, had the lowest number of illegal
immigrants trying to enter our country in history by far. There
were only 8,326 apprehensions of illegals by Border Patrol at
the U.S. Mexico border, all of whom were quickly ejected from
our Nation or, when necessary, prosecuted for crimes against
the United States of America. This means that very few people
came. The invasion of our country is over. In comparison, under
Joe Biden, there were 300,000 illegals crossing in 1 month, and
virtually all of them were released into our country. Thanks to
the Trump Administration policies, the border is closed to all
illegal aliens.'' ``Immigrants'' is what he what he put.
``Anyone who tries to illegally enter the U.S.A. will face
significant criminal penalties and immediate deportation.'' I
think the President Trump and his team, Secretary Noem and
border czar, Tom Homan, have done a fantastic job of turning
chaos at our southern border into control.",2025-03-04_gosar.txt
2025-03-04,boebert,"Yes, and do you believe that using modern
tracking technology would have helped secure our border and
even our cities in the state of Colorado?",2025-03-04_gosar.txt
2025-03-04,boebert,"And, Mr. Fabbricatore, the Biden
Administration focused on reducing detention rates rather than
increasing surveillance. Hundreds of heinous acts were
committed by violent criminal aliens. Do you think that
reducing detention rates, rather than increasing surveillance,
makes our borders more or less secure?",2025-03-04_gosar.txt
2025-03-04,boebert,"Thank you, and I am certainly proud of the
initiative that President Trump has put forward and, like I
said, border czar, Tom Homan. And I know that you have worked
with him in the past, and I hope to see you alongside him in
the future as well, and we have Secretary Noem doing a great
job. And Mr. Fabbricatore, if you got 5 seconds that you want
to say something, it is yours.",2025-03-04_gosar.txt
2025-03-04,boebert,"Thank you, Mr. Fabbricatore. I yield.",2025-03-04_gosar.txt
2025-03-04,mace,"Yes, ma'am.",2025-03-04_greene.txt
2025-03-04,mace,"Let the record show the witnesses all answered in
the affirmative. Thank you. We appreciate all of you being here
today and look forward to your testimony.
Let me remind the witnesses that we have read your written
statements, and they will appear in full in the hearing record.
Please limit your oral statements to 5 minutes. Now, as a
reminder, please press the button on the microphone in front of
you so that it is on and the Members up here can hear you. When
you begin to speak, the light in front of you will turn green.
After 4 minutes, the light will turn yellow, and when the red
light comes on, your 5 minutes has expired, and I will ask you
to conclude your remarks.
I will now recognize, Mr. Fabbricatore, to please begin
your opening statement.
STATEMENT OF JOHN FABBRICATORE
FORMER SENIOR EXECUTIVE AND FIELD OFFICE DIRECTOR
IMMIGRATION AND CUSTOMS ENFORCEMENT
ENFORCEMENT REMOVAL OPERATIONS
AND PRINCIPAL CONSULTANT
THE COMPLETE SOLUTION GROUP",2025-03-04_greene.txt
2025-03-04,mace,And some examples of silos that you mentioned.,2025-03-04_greene.txt
2025-03-04,mace,"And then my next question is really for everyone.
Can you speak to how the Biden Administration used technology
to facilitate the invasion of illegal aliens into the country?",2025-03-04_greene.txt
2025-03-04,mace,How is the app used?,2025-03-04_greene.txt
2025-03-04,mace,"Yes, how is it used to do that?",2025-03-04_greene.txt
2025-03-04,mace,The cartels----,2025-03-04_greene.txt
2025-03-04,mace,"[continuing.] Using CB One app to get people into
this country illegally, and we know this. We know this, and we
allowed it to happen. Mr. Hankinson.",2025-03-04_greene.txt
2025-03-04,boebert,"Thank you, Madam Chair, and thank you so much
to our witnesses here who came to testify on border policies
and technologies.
I was excited to see President Trump put out a post, a
truth, on Truth Social, that said, ``The month of February, my
first full month in office, had the lowest number of illegal
immigrants trying to enter our country in history by far. There
were only 8,326 apprehensions of illegals by Border Patrol at
the U.S. Mexico border, all of whom were quickly ejected from
our Nation or, when necessary, prosecuted for crimes against
the United States of America. This means that very few people
came. The invasion of our country is over. In comparison, under
Joe Biden, there were 300,000 illegals crossing in 1 month, and
virtually all of them were released into our country. Thanks to
the Trump Administration policies, the border is closed to all
illegal aliens.'' ``Immigrants'' is what he what he put.
``Anyone who tries to illegally enter the U.S.A. will face
significant criminal penalties and immediate deportation.'' I
think the President Trump and his team, Secretary Noem and
border czar, Tom Homan, have done a fantastic job of turning
chaos at our southern border into control.",2025-03-04_greene.txt
2025-03-04,boebert,"Yes, and do you believe that using modern
tracking technology would have helped secure our border and
even our cities in the state of Colorado?",2025-03-04_greene.txt
2025-03-04,boebert,"And, Mr. Fabbricatore, the Biden
Administration focused on reducing detention rates rather than
increasing surveillance. Hundreds of heinous acts were
committed by violent criminal aliens. Do you think that
reducing detention rates, rather than increasing surveillance,
makes our borders more or less secure?",2025-03-04_greene.txt
2025-03-04,boebert,"Thank you, and I am certainly proud of the
initiative that President Trump has put forward and, like I
said, border czar, Tom Homan. And I know that you have worked
with him in the past, and I hope to see you alongside him in
the future as well, and we have Secretary Noem doing a great
job. And Mr. Fabbricatore, if you got 5 seconds that you want
to say something, it is yours.",2025-03-04_greene.txt
2025-03-04,boebert,"Thank you, Mr. Fabbricatore. I yield.",2025-03-04_greene.txt
2025-03-04,mace,"Yes, ma'am.",2025-03-04_luna.txt
2025-03-04,mace,"Let the record show the witnesses all answered in
the affirmative. Thank you. We appreciate all of you being here
today and look forward to your testimony.
Let me remind the witnesses that we have read your written
statements, and they will appear in full in the hearing record.
Please limit your oral statements to 5 minutes. Now, as a
reminder, please press the button on the microphone in front of
you so that it is on and the Members up here can hear you. When
you begin to speak, the light in front of you will turn green.
After 4 minutes, the light will turn yellow, and when the red
light comes on, your 5 minutes has expired, and I will ask you
to conclude your remarks.
I will now recognize, Mr. Fabbricatore, to please begin
your opening statement.
STATEMENT OF JOHN FABBRICATORE
FORMER SENIOR EXECUTIVE AND FIELD OFFICE DIRECTOR
IMMIGRATION AND CUSTOMS ENFORCEMENT
ENFORCEMENT REMOVAL OPERATIONS
AND PRINCIPAL CONSULTANT
THE COMPLETE SOLUTION GROUP",2025-03-04_luna.txt
2025-03-04,mace,And some examples of silos that you mentioned.,2025-03-04_luna.txt
2025-03-04,mace,"And then my next question is really for everyone.
Can you speak to how the Biden Administration used technology
to facilitate the invasion of illegal aliens into the country?",2025-03-04_luna.txt
2025-03-04,mace,How is the app used?,2025-03-04_luna.txt
2025-03-04,mace,"Yes, how is it used to do that?",2025-03-04_luna.txt
2025-03-04,mace,The cartels----,2025-03-04_luna.txt
2025-03-04,mace,"[continuing.] Using CB One app to get people into
this country illegally, and we know this. We know this, and we
allowed it to happen. Mr. Hankinson.",2025-03-04_luna.txt
2025-03-04,boebert,"Thank you, Madam Chair, and thank you so much
to our witnesses here who came to testify on border policies
and technologies.
I was excited to see President Trump put out a post, a
truth, on Truth Social, that said, ``The month of February, my
first full month in office, had the lowest number of illegal
immigrants trying to enter our country in history by far. There
were only 8,326 apprehensions of illegals by Border Patrol at
the U.S. Mexico border, all of whom were quickly ejected from
our Nation or, when necessary, prosecuted for crimes against
the United States of America. This means that very few people
came. The invasion of our country is over. In comparison, under
Joe Biden, there were 300,000 illegals crossing in 1 month, and
virtually all of them were released into our country. Thanks to
the Trump Administration policies, the border is closed to all
illegal aliens.'' ``Immigrants'' is what he what he put.
``Anyone who tries to illegally enter the U.S.A. will face
significant criminal penalties and immediate deportation.'' I
think the President Trump and his team, Secretary Noem and
border czar, Tom Homan, have done a fantastic job of turning
chaos at our southern border into control.",2025-03-04_luna.txt
2025-03-04,boebert,"Yes, and do you believe that using modern
tracking technology would have helped secure our border and
even our cities in the state of Colorado?",2025-03-04_luna.txt
2025-03-04,boebert,"And, Mr. Fabbricatore, the Biden
Administration focused on reducing detention rates rather than
increasing surveillance. Hundreds of heinous acts were
committed by violent criminal aliens. Do you think that
reducing detention rates, rather than increasing surveillance,
makes our borders more or less secure?",2025-03-04_luna.txt
2025-03-04,boebert,"Thank you, and I am certainly proud of the
initiative that President Trump has put forward and, like I
said, border czar, Tom Homan. And I know that you have worked
with him in the past, and I hope to see you alongside him in
the future as well, and we have Secretary Noem doing a great
job. And Mr. Fabbricatore, if you got 5 seconds that you want
to say something, it is yours.",2025-03-04_luna.txt
2025-03-04,boebert,"Thank you, Mr. Fabbricatore. I yield.",2025-03-04_luna.txt
2025-03-04,mace,"Yes, ma'am.",2025-03-04_mace.txt
2025-03-04,mace,"Let the record show the witnesses all answered in
the affirmative. Thank you. We appreciate all of you being here
today and look forward to your testimony.
Let me remind the witnesses that we have read your written
statements, and they will appear in full in the hearing record.
Please limit your oral statements to 5 minutes. Now, as a
reminder, please press the button on the microphone in front of
you so that it is on and the Members up here can hear you. When
you begin to speak, the light in front of you will turn green.
After 4 minutes, the light will turn yellow, and when the red
light comes on, your 5 minutes has expired, and I will ask you
to conclude your remarks.
I will now recognize, Mr. Fabbricatore, to please begin
your opening statement.
STATEMENT OF JOHN FABBRICATORE
FORMER SENIOR EXECUTIVE AND FIELD OFFICE DIRECTOR
IMMIGRATION AND CUSTOMS ENFORCEMENT
ENFORCEMENT REMOVAL OPERATIONS
AND PRINCIPAL CONSULTANT
THE COMPLETE SOLUTION GROUP",2025-03-04_mace.txt
2025-03-04,mace,And some examples of silos that you mentioned.,2025-03-04_mace.txt
2025-03-04,mace,"And then my next question is really for everyone.
Can you speak to how the Biden Administration used technology
to facilitate the invasion of illegal aliens into the country?",2025-03-04_mace.txt
2025-03-04,mace,How is the app used?,2025-03-04_mace.txt
2025-03-04,mace,"Yes, how is it used to do that?",2025-03-04_mace.txt
2025-03-04,mace,The cartels----,2025-03-04_mace.txt
2025-03-04,mace,"[continuing.] Using CB One app to get people into
this country illegally, and we know this. We know this, and we
allowed it to happen. Mr. Hankinson.",2025-03-04_mace.txt
2025-03-04,boebert,"Thank you, Madam Chair, and thank you so much
to our witnesses here who came to testify on border policies
and technologies.
I was excited to see President Trump put out a post, a
truth, on Truth Social, that said, ``The month of February, my
first full month in office, had the lowest number of illegal
immigrants trying to enter our country in history by far. There
were only 8,326 apprehensions of illegals by Border Patrol at
the U.S. Mexico border, all of whom were quickly ejected from
our Nation or, when necessary, prosecuted for crimes against
the United States of America. This means that very few people
came. The invasion of our country is over. In comparison, under
Joe Biden, there were 300,000 illegals crossing in 1 month, and
virtually all of them were released into our country. Thanks to
the Trump Administration policies, the border is closed to all
illegal aliens.'' ``Immigrants'' is what he what he put.
``Anyone who tries to illegally enter the U.S.A. will face
significant criminal penalties and immediate deportation.'' I
think the President Trump and his team, Secretary Noem and
border czar, Tom Homan, have done a fantastic job of turning
chaos at our southern border into control.",2025-03-04_mace.txt
2025-03-04,boebert,"Yes, and do you believe that using modern
tracking technology would have helped secure our border and
even our cities in the state of Colorado?",2025-03-04_mace.txt
2025-03-04,boebert,"And, Mr. Fabbricatore, the Biden
Administration focused on reducing detention rates rather than
increasing surveillance. Hundreds of heinous acts were
committed by violent criminal aliens. Do you think that
reducing detention rates, rather than increasing surveillance,
makes our borders more or less secure?",2025-03-04_mace.txt
2025-03-04,boebert,"Thank you, and I am certainly proud of the
initiative that President Trump has put forward and, like I
said, border czar, Tom Homan. And I know that you have worked
with him in the past, and I hope to see you alongside him in
the future as well, and we have Secretary Noem doing a great
job. And Mr. Fabbricatore, if you got 5 seconds that you want
to say something, it is yours.",2025-03-04_mace.txt
2025-03-04,boebert,"Thank you, Mr. Fabbricatore. I yield.",2025-03-04_mace.txt
2025-03-05,boebert,"* Article, Gazette, ``Denver Mayor Offloads Immigrants on
Aurora''; submitted by Rep. Boebert.
INDEX OF DOCUMENTS
----------
* Article, 9News, ``Denver passes immigration ordinance
restricting city cooperation with ICE''; submitted by Rep.",2025-03-05_boebert.txt
2025-03-05,boebert,"* Article, 9News, ``Denver, Aurora Mayors say Venezuelan gang
coverage is exaggerated''; submitted by Rep. Boebert.
* Newcomers Playbook: A Guide To Welcoming Newcomers Into Your
City, Denver, April 2024; submitted by Rep. Boebert.
* Press Deck-City and County of Denver 2025 Proposed Budget;
submitted by Rep. Boebert.
* Report, Cato Institute, ``President Obama: Deporter-In-
Chief''; submitted by Rep. Cloud.
* Article, NPR, ``Criminal records of Jan. 6 rioters pardoned
by Trump include rape, domestic violence''; submitted by Rep.",2025-03-05_boebert.txt
2025-03-05,mace,* Questions for the Record: to Mayor Adams; submitted by Rep.,2025-03-05_boebert.txt
2025-03-05,mace,* Questions for the Record: to Mayor Johnson; submitted by Rep.,2025-03-05_boebert.txt
2025-03-05,mace,"These documents were submitted after the hearing, and may be
available upon request.
A HEARING WITH SANCTUARY CITY MAYORS
----------
Wednesday, March 5, 2025",2025-03-05_boebert.txt
2025-03-05,boebert,"Thank you, Mr. Chairman. Mayor Mike Johnston,
I hope we can start off on a level-field of agreement here. So,
in your testimony, you said that locals were asking Denver what
will you do when they saw 10 to 11 buses coming in a day and
42,000 illegal aliens entering their city. Denver, what will
you do? And in a Fox31 interview in January, you blamed state
law for not allowing the city of Denver to coordinate with ICE,
resulting in Denver being a sanctuary city, saying, ``The whole
state is bound by our state law in this, which is pretty
consistent in some of these practices. Like, everywhere in the
state, we do not honor ICE detainers.'' I have demanded
Governor Jared Polis and the Colorado State Legislature to
repeal them. Douglas County has led on a lawsuit to get those
laws repealed. So, Mr. Mayor, would you join me today in
calling and demanding that these sanctuary policies, these
Colorado state laws be repealed?",2025-03-05_boebert.txt
2025-03-05,boebert,"Yes or no, Mr. Mayor.",2025-03-05_boebert.txt
2025-03-05,boebert,"Yes or no, will you join me?",2025-03-05_boebert.txt
2025-03-05,boebert,"What about before a warrant? There are many
issues before a warrant.",2025-03-05_boebert.txt
2025-03-05,boebert,"Well, you have local law enforcement officers,",2025-03-05_boebert.txt
2025-03-05,boebert,"Would any city employee be fired for
communicating and coordinating, talking with, an agent from the
EPA, a Federal employee?",2025-03-05_boebert.txt
2025-03-05,boebert,"What about Health and Human Services? Would
they get fired for talking with someone from Health and Human
Services?",2025-03-05_boebert.txt
2025-03-05,boebert,"So, they would only be fired for talking to
Federal law enforcement officers?",2025-03-05_boebert.txt
2025-03-05,boebert,This is an ordinance----,2025-03-05_boebert.txt
2025-03-05,boebert,"No, we are talking before the warrants, Mr.",2025-03-05_boebert.txt
2025-03-05,boebert,"Only if there is a warrant, but I am talking
prior to the warrant.",2025-03-05_boebert.txt
2025-03-05,boebert,"Because you do not know if they are illegal
because you are unable to coordinate until there is a warrant,
so that is why this ordinance needs to be repealed. So now, in
600 days, there has been no time to ask for this to be
repealed. You did have a Newcomers Playbook, 25 pages. You had
time to put that together, and you had time to agree with the
city council to authorize up to $2 million to pay Joe Biden's
former lawyer, his law firm, to help cover your ass for
Denver's sanctuary city policies for this hearing, correct?",2025-03-05_boebert.txt
2025-03-05,boebert,Did you authorize that spending?,2025-03-05_boebert.txt
2025-03-05,boebert,And your budget is----,2025-03-05_boebert.txt
2025-03-05,boebert,"Did Mayor Johnston ever coordinate with you
and tell you that he was shipping illegal aliens to your city?",2025-03-05_boebert.txt
2025-03-05,boebert,"So, I have heard that Denver crime went down.
Well, Aurora's crime went up because you were also shipping
them to Aurora, and we have documentation that I do not have
time to discuss here in this hearing that proves you were
shipping illegal aliens to Aurora. Their crime was increasing
while you were hiding under laws that you will not demand be
repealed--ordinance from your city----",2025-03-05_boebert.txt
2025-03-05,boebert,"Thank you, Mr. Chairman, and I hope that we
can get this resolved for Colorado.",2025-03-05_boebert.txt
2025-03-05,boebert,"Yes, Mr. Chairman. I would like to ask
unanimous consent to submit to the record multiple local news
articles referencing Denver's sanctuary policies, including the
``Newcomers Playbook,'' written by Mayor Adams, and the budget,
which shows millions and millions of dollars of the Denver City
budget cut.",2025-03-05_boebert.txt
2025-03-05,gosar,"Thank you, Mr. Chairman. Mayor Wu, I will be
showing up at your house tomorrow with my bags at 5. Leave your
doors unlocked, please. What are you making for dinner because
I expect a new warm meal and a balanced diet. Now, I am going
to need a car, and please leave me some cash because I am going
to need to go to my doctor's appointment on Friday. That would
be to Mayor Johnson. Now, I do not want to sleep on the couch,
so put me up at a luxury hotel. Another to Mayor Johnson.
Obviously, you would not like this because you do not know me,
right? You know nothing about me. You might not like that.
Sanctuary cities offer this kind of hope, this false hope to
illegal aliens by saying that very thing. Stay with me. We do
not tell anybody that you break our laws. Now, thank you. You
have made the United States complicit and one of the largest
purveyors of human trafficking in the world. Thank you. You are
disgracing the legal immigration system and the immigrants that
came here the right way through Ellis Island at the time, now
going through a process.
And I want to talk about that process because I have always
been told, and it has never been really challenged, is that
good process builds good policy, builds good politics. I think
that works really, really good because you can always fall back
to the process. If the process is not good, you always get a
bad process. Now, you heard the word ``establishing trust,''
OK? How can you establish trust at the very beginning when you
have a false narrative here? You are defending folks who have
broken the law. The definition I have always looked at is trust
is a series of promises kept. What kind of trust you are
supporting here? What is the trust in an illegal alien? It is a
false hope. It is a false trust. Welcome, we are bringing you
in. It is a disorganized process.
Now, let me ask you a question, Mr. Adams. Did you support
SB 1070?",2025-03-05_boebert.txt
2025-03-05,gosar,Did you support the Arizona law called SB 1070?,2025-03-05_boebert.txt
2025-03-05,gosar,"Well, let me explain, OK?",2025-03-05_boebert.txt
2025-03-05,gosar,"SB 1070 challenged the Federal Government and
its supremacy clause because we, in Arizona, the government was
not doing anything, so we thought we will do this. We cannot
allow them to break laws, and the Supreme Court ruled, struck
it down. Now, it seems contraindicating here that you would
have supported SB 1070, right, Mayor Adams, based on the
promise that you, or would you violate the supremacy clause in
regard to immigration?",2025-03-05_boebert.txt
2025-03-05,gosar,Violate the supremacy clause?,2025-03-05_boebert.txt
2025-03-05,gosar,"Mayor Johnston, would you have supported SB
1070, allowing Arizona to follow their own laws because that is
what you are doing right here.",2025-03-05_boebert.txt
2025-03-05,gosar,"What happens when you get in conflict with them?
Who do you support?",2025-03-05_boebert.txt
2025-03-05,gosar,What would you have?,2025-03-05_boebert.txt
2025-03-05,biggs,"Thank you, Mr. Chairman. So, Mayor Adams--sorry,
over here--you have agreed today that New York City is a
sanctuary city. Is that right?",2025-03-05_boebert.txt
2025-03-05,biggs,"Right, but that is what you have proclaimed.
Mayor Johnston, you have previously also declared that you are
a sanctuary city. Mayor Johnson, you said that Chicago must
lead with and live by the promise to be a sanctuary city. Mayor
Wu, you said Boston police and other departments cannot
cooperate with ICE when it comes to detaining on civil
warrants. Of course, I do not know what Mayor Johnston would
define it, but I do know that the Honorable Mayor Johnston from
Chicago, they call theirs a Welcoming City ordinance, and we
have got Ms. Wu, Mayor Wu, who has referred to hers as a safe
city. That is really interesting to me.
So, when you are a sanctuary city, you put limits on how
much you are willing to cooperate with Federal agencies'
efforts to remove illegal aliens, and your policies then
contravene Federal law. You just do. Under Title 8 of the U.S.
Code, it says, ``A Federal, state, or local government entity
or official may not prohibit or in any way restrict any
government entity or official from sending to or receiving from
the Immigration Naturalization Service any information
regarding citizenship or immigration status of any
individual.''
So, when I look at your guys' ordinances, and I got them
all up here, and they are really interesting stuff, in Denver,
I think you testified previously that you rely on the statutory
section--am I right--of the state statute, so let us just
review this. There is a distinction, and some of you have made
that. Mayor Johnston of Chicago made this repeatedly, and Mayor",2025-03-05_boebert.txt
2025-03-05,mace,"Thank you, Mr. Chairman. All of the mayors here
today are actively working to harm the American people you
represent. You all have blood on your hands. I am going to ask
a series of yes or no questions today, and I would like to
remind all of you, you are under oath. I only want a yes or no
to my questions.
My first question, do you acknowledge breaking into our
country as a crime? Mayor Adams, yes or no, do you acknowledge
breaking into our country as a crime?",2025-03-05_boebert.txt
2025-03-05,mace,Yes or no?,2025-03-05_boebert.txt
2025-03-05,mace,"OK, Honorable Johnston. He is not going to answer
the question. Yes or no, is breaking into our country against
the law? Yes or no.",2025-03-05_boebert.txt
2025-03-05,mace,"Mayor Johnson, yes or no?",2025-03-05_boebert.txt
2025-03-05,mace,"OK, that is not an answer. Mayor Wu?",2025-03-05_boebert.txt
2025-03-05,mace,"Mayor Wu, do you have a better answer than these
gentlemen before you? Yes or no.",2025-03-05_boebert.txt
2025-03-05,mace,Yes or no? This is not hard. Yes or no.,2025-03-05_boebert.txt
2025-03-05,mace,"This is why you have a six-percent approval
rating because you suck at answering questions. Mayor Wu, yes
or no.",2025-03-05_boebert.txt
2025-03-05,mace,"For harboring illegal aliens or something. Mayor
Johnson?",2025-03-05_boebert.txt
2025-03-05,mace,"When an illegal alien rapes a woman, do you
believe you are on the right side of history?",2025-03-05_boebert.txt
2025-03-05,mace,"Then why are you letting rapists back out onto
the streets of Boston?",2025-03-05_boebert.txt
2025-03-05,mace,"When an illegal alien molests a kid, molests an
underage kid, do you pat yourself on the back for being
compassionate? Mayor Adams?",2025-03-05_boebert.txt
2025-03-05,mace,Mayor Johnston?,2025-03-05_boebert.txt
2025-03-05,mace,"You guys let them out on the streets. Mayor
Johnson?",2025-03-05_boebert.txt
2025-03-05,mace,Mayor Wu?,2025-03-05_boebert.txt
2025-03-05,mace,"You guys do not sound very confident today. Would
your city honor an ICE detainer on an illegal alien who rapes
kids if one was issued today? Mayor Adams, yes or no.",2025-03-05_boebert.txt
2025-03-05,mace,Mayor Johnston?,2025-03-05_boebert.txt
2025-03-05,mace,Mayor Johnson?,2025-03-05_boebert.txt
2025-03-05,mace,Mayor Wu?,2025-03-05_boebert.txt
2025-03-05,mace,Yes or no?,2025-03-05_boebert.txt
2025-03-05,mace,"You are having the hardest time today. Mayor
Johnston?",2025-03-05_boebert.txt
2025-03-05,mace,Yes or no?,2025-03-05_boebert.txt
2025-03-05,mace,Mayor Wu?,2025-03-05_boebert.txt
2025-03-05,mace,"Are you all willing to go to jail for violating
Federal law? Mayor Adams?",2025-03-05_boebert.txt
2025-03-05,mace,Mayor Johnston?,2025-03-05_boebert.txt
2025-03-05,mace,You do not violate Federal law?,2025-03-05_boebert.txt
2025-03-05,mace,"Is it violating Federal law if you do not honor
detainer requests from ICE?",2025-03-05_boebert.txt
2025-03-05,mace,"Do you love illegal aliens more than you love
your fellow countrymen?",2025-03-05_boebert.txt
2025-03-05,mace,"Mayor Johnson, are you willing to go to jail for
violating Federal law?",2025-03-05_boebert.txt
2025-03-05,mace,"Oh, I highly doubt that. Mayor Wu?",2025-03-05_boebert.txt
2025-03-05,mace,"Mayor Wu, I have a last couple of questions for
you. Do you believe that ICE arresting a child rapist
``threatens everyone's safety?'' Yes or no.",2025-03-05_boebert.txt
2025-03-05,mace,"Does ICE arresting a murderous MS-13 gang member
threaten everyone's safety? Yes or no.",2025-03-05_boebert.txt
2025-03-05,mace,"I would like to hold up this quote of you where
you say, ``ICE's efforts actually threaten the safety of
everyone.'' Boston Mayor Michelle Wu. You are a hypocrite.
Thank you, Mr. Chairman, and I yield back.",2025-03-05_boebert.txt
2025-03-05,luna,"Mayor Wu, does the Boston Trust Act restrict
communication with Federal immigration authorities regarding
individuals' immigration status. Yes or no.",2025-03-05_boebert.txt
2025-03-05,luna,"I just like to point out, and, Mr. Chairman, if
I could enter the Boston Trust Act into the record. Mr.
Chairman?",2025-03-05_boebert.txt
2025-03-05,luna,"Thank you, ma'am. That is the U.S. Code. I do
not know about you, but U.S. Code does not lie. Mayor
Johnston----",2025-03-05_boebert.txt
2025-03-05,luna,"I am not talking to you anymore. Next question,
Mayor Johnston, you said in your testimony that the first step
you took after illegal aliens arrived was to provide them with
housing. Is that correct? Yes or no.",2025-03-05_boebert.txt
2025-03-05,luna,"Thank you, Mr. Johnston. Mr. Chairman, I would
like to enter into the record an article from CBS.",2025-03-05_boebert.txt
2025-03-05,luna,"To me, after this line of questioning, it is
very clear that these policies that you have all implicated are
active and alive and well in your cities, are in direct
violation with U.S. Title 8 Code Subsection 1324 and is a",2025-03-05_boebert.txt
2025-03-05,luna,"Yes, sir.",2025-03-05_boebert.txt
2025-03-05,greene,"Thank you, Mr. Chairman. Thank you for coming
before our Committee today.
In the past 4 years, our Nation has been invaded by
millions and millions of people who have crossed our border.
There are also millions of what is called known got-aways.
These are people that our government has no idea where they
came from, who they are, what they are going to do in our
country. And many of these known got-aways could be criminals.",2025-03-05_boebert.txt
2025-03-05,greene,"Mayor Adams, will you continue sanctuary city
policies in your city?",2025-03-05_boebert.txt
2025-03-05,greene,"Mayor Adams, will you advocate to get rid of
sanctuary city policies in the city of New York?",2025-03-05_boebert.txt
2025-03-05,greene,"Federal law under 8 U.S.C. 1324 makes it a
crime to knowingly harbor and shield illegal aliens from
detection, but your cities refuse to work with ICE detainers to
help them find these criminals. I will go one at a time. Mayor
Adams, will you work with ICE in New York City? Yes or no.",2025-03-05_boebert.txt
2025-03-05,greene,"Mayor Johnston, will you work with ICE to
protect your city?",2025-03-05_boebert.txt
2025-03-05,greene,Will you end sanctuary city policies?,2025-03-05_boebert.txt
2025-03-05,greene,"Mayor Johnson, will you work with ICE?",2025-03-05_boebert.txt
2025-03-05,greene,"Will you stop harboring illegal aliens? Will
you end sanctuary city policies?",2025-03-05_boebert.txt
2025-03-05,greene,"Mayor Wu, will you work with ICE to protect
Americans, legal Americans, in your city and end sanctuary
policies?",2025-03-05_boebert.txt
2025-03-05,greene,"Chairman, if I may, I would like to enter for
the record, according to the U.S. Constitution, giving aid and
comfort to the enemies of the United States is an act of
treason, and those that violate that should be held
accountable.",2025-03-05_boebert.txt
2025-03-05,boebert,"* Article, Gazette, ``Denver Mayor Offloads Immigrants on
Aurora''; submitted by Rep. Boebert.
INDEX OF DOCUMENTS
----------
* Article, 9News, ``Denver passes immigration ordinance
restricting city cooperation with ICE''; submitted by Rep.",2025-03-05_gosar.txt
2025-03-05,boebert,"* Article, 9News, ``Denver, Aurora Mayors say Venezuelan gang
coverage is exaggerated''; submitted by Rep. Boebert.
* Newcomers Playbook: A Guide To Welcoming Newcomers Into Your
City, Denver, April 2024; submitted by Rep. Boebert.
* Press Deck-City and County of Denver 2025 Proposed Budget;
submitted by Rep. Boebert.
* Report, Cato Institute, ``President Obama: Deporter-In-
Chief''; submitted by Rep. Cloud.
* Article, NPR, ``Criminal records of Jan. 6 rioters pardoned
by Trump include rape, domestic violence''; submitted by Rep.",2025-03-05_gosar.txt
2025-03-05,mace,* Questions for the Record: to Mayor Adams; submitted by Rep.,2025-03-05_gosar.txt
2025-03-05,mace,* Questions for the Record: to Mayor Johnson; submitted by Rep.,2025-03-05_gosar.txt
2025-03-05,mace,"These documents were submitted after the hearing, and may be
available upon request.
A HEARING WITH SANCTUARY CITY MAYORS
----------
Wednesday, March 5, 2025",2025-03-05_gosar.txt
2025-03-05,boebert,"Thank you, Mr. Chairman. Mayor Mike Johnston,
I hope we can start off on a level-field of agreement here. So,
in your testimony, you said that locals were asking Denver what
will you do when they saw 10 to 11 buses coming in a day and
42,000 illegal aliens entering their city. Denver, what will
you do? And in a Fox31 interview in January, you blamed state
law for not allowing the city of Denver to coordinate with ICE,
resulting in Denver being a sanctuary city, saying, ``The whole
state is bound by our state law in this, which is pretty
consistent in some of these practices. Like, everywhere in the
state, we do not honor ICE detainers.'' I have demanded
Governor Jared Polis and the Colorado State Legislature to
repeal them. Douglas County has led on a lawsuit to get those
laws repealed. So, Mr. Mayor, would you join me today in
calling and demanding that these sanctuary policies, these
Colorado state laws be repealed?",2025-03-05_gosar.txt
2025-03-05,boebert,"Yes or no, Mr. Mayor.",2025-03-05_gosar.txt
2025-03-05,boebert,"Yes or no, will you join me?",2025-03-05_gosar.txt
2025-03-05,boebert,"What about before a warrant? There are many
issues before a warrant.",2025-03-05_gosar.txt
2025-03-05,boebert,"Well, you have local law enforcement officers,",2025-03-05_gosar.txt
